ID,Date,Primary Type,Location Description,Arrest,Latitude,Longitude
8424943,01/03/2012 10:10:00 AM,BURGLARY,APARTMENT,False,41.92015226,-87.638242749
8424952,01/03/2012 10:00:00 AM,BURGLARY,RESIDENCE,False,41.920299323,-87.658292316
8424984,01/03/2012 08:00:00 PM,BURGLARY,RESIDENCE,False,41.697622656,-87.619615154
8425011,01/03/2012 01:00:00 PM,BURGLARY,APARTMENT,False,41.783057773,-87.607243529
8425012,01/04/2012 02:26:00 AM,BURGLARY,APARTMENT,False,41.799030006,-87.585505972
8425029,01/02/2012 06:00:00 PM,BURGLARY,OTHER,False,41.7357354,-87.667083562
8425125,01/03/2012 03:10:00 PM,BURGLARY,APARTMENT,False,41.917582181,-87.737574334
8425168,01/04/2012 08:10:00 AM,BURGLARY,RESIDENCE-GARAGE,False,42.013814249,-87.702808424
8425208,01/03/2012 05:00:00 PM,BURGLARY,VACANT LOT/LAND,False,41.893697298,-87.709335252
8425403,01/02/2012 02:50:00 PM,BURGLARY,RESIDENCE,False,41.96274182,-87.785666045
8425422,01/04/2012 07:50:00 AM,BURGLARY,RESIDENCE-GARAGE,True,41.856015648,-87.719968674
8425446,01/04/2012 01:00:00 AM,BURGLARY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,41.861654607,-87.725035886
8425448,01/04/2012 01:00:00 AM,BURGLARY,APARTMENT,False,41.861654607,-87.725035886
8425496,01/04/2012 08:34:00 AM,BURGLARY,APARTMENT,False,41.924339688,-87.677861209
8425506,01/03/2012 06:00:00 PM,BURGLARY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,41.735735697,-87.667134852
8425513,01/02/2012 05:30:00 AM,BURGLARY,RESIDENCE-GARAGE,False,41.742494686,-87.647501625
8425521,01/03/2012 09:00:00 PM,BURGLARY,CONSTRUCTION SITE,False,41.891877604,-87.745698694
8425747,01/04/2012 06:00:00 AM,BURGLARY,RESIDENCE,False,41.772730773,-87.569952633
8425906,01/03/2012 10:30:00 AM,BURGLARY,RESIDENCE,False,41.769786167,-87.662739292
8425925,01/04/2012 09:10:00 AM,BURGLARY,APARTMENT,False,41.690729148,-87.626761321
8425941,01/04/2012 02:30:00 PM,BURGLARY,APARTMENT,False,41.777616384,-87.667112203
8425950,01/04/2012 11:30:00 AM,BURGLARY,RESIDENCE,False,41.747155941,-87.588233705
8425952,01/04/2012 11:00:00 AM,BURGLARY,APARTMENT,False,41.867908317,-87.731199622
8425974,01/03/2012 10:00:00 PM,BURGLARY,RESIDENCE-GARAGE,False,41.802428443,-87.655082078
8426009,01/03/2012 06:00:00 PM,BURGLARY,APARTMENT,False,41.775440837,-87.653177826
8426028,01/03/2012 11:45:00 AM,BURGLARY,BARBERSHOP,False,41.794441307,-87.618219316
8426036,01/04/2012 02:15:00 PM,BURGLARY,APARTMENT,False,41.785308691,-87.606037464
8426041,01/03/2012 03:00:00 PM,BURGLARY,RESIDENCE,False,41.793048647,-87.670626869
8426064,01/04/2012 07:00:00 AM,BURGLARY,APARTMENT,False,41.747741659,-87.669436665
8426076,01/04/2012 08:45:00 AM,BURGLARY,APARTMENT,False,41.940857762,-87.728992101
8426415,01/04/2012 05:30:00 PM,BURGLARY,RESIDENCE,True,41.675560699,-87.633406221
8426515,01/05/2012 01:31:00 AM,BURGLARY,RESIDENCE,True,41.760421686,-87.659765314
8426892,01/05/2012 04:55:00 AM,BURGLARY,STREET,True,41.960996221,-87.785607458
8427622,01/05/2012 05:30:00 AM,BURGLARY,APARTMENT,True,41.758228305,-87.562720981
8427817,01/05/2012 07:00:00 AM,BURGLARY,RESIDENCE,True,41.999614198,-87.685756865
8428058,01/05/2012 04:00:00 PM,BURGLARY,APARTMENT,True,41.733244714,-87.547001979
8428102,01/04/2012 12:01:00 AM,BURGLARY,RESIDENCE,True,41.901270856,-87.761955133
8428383,01/06/2012 06:45:00 AM,BURGLARY,COMMERCIAL / BUSINESS OFFICE,True,41.889120088,-87.665459072
8429236,01/06/2012 02:07:00 PM,BURGLARY,RESIDENCE,True,41.902653277,-87.772955632
8430204,01/07/2012 02:40:00 PM,BURGLARY,SIDEWALK,True,41.880402083,-87.752894698
8430570,01/07/2012 05:35:00 PM,BURGLARY,RESIDENCE,True,41.772465775,-87.711747075
8431184,01/08/2012 12:17:00 PM,BURGLARY,RESIDENCE,True,41.762428332,-87.66739396
8431303,01/08/2012 03:00:00 PM,BURGLARY,RESIDENCE,True,41.689704965,-87.633849701
8431514,01/08/2012 03:45:00 PM,BURGLARY,RESIDENCE,True,41.697732205,-87.562641716
8431761,01/09/2012 03:28:00 AM,BURGLARY,BAR OR TAVERN,True,41.765758187,-87.612541077
8432286,01/08/2012 12:15:00 PM,BURGLARY,APARTMENT,True,41.746241919,-87.662119548
8432843,01/09/2012 07:45:00 AM,BURGLARY,RESIDENCE-GARAGE,True,41.94344806,-87.74532831
8432889,01/09/2012 01:44:00 PM,BURGLARY,ALLEY,True,41.820406812,-87.627846915
8435569,01/11/2012 09:15:00 AM,BURGLARY,APARTMENT,True,41.931056504,-87.706170904
8436343,01/09/2012 08:40:00 AM,BURGLARY,RESIDENCE,True,41.741610312,-87.700462232
8436685,01/11/2012 08:00:00 AM,BURGLARY,RESIDENCE,True,41.778909473,-87.650838732
8437888,01/12/2012 10:59:00 AM,BURGLARY,RESIDENCE,True,41.868571878,-87.660408169
8437925,01/12/2012 03:00:00 PM,BURGLARY,SIDEWALK,True,41.891939589,-87.757939485
8438011,01/12/2012 12:40:00 PM,BURGLARY,APARTMENT,True,41.729294776,-87.548478908
8438080,01/12/2012 04:51:00 PM,BURGLARY,RESIDENCE,True,41.865676735,-87.710521946
8438155,01/12/2012 02:33:00 PM,BURGLARY,RESIDENCE,True,41.73365911,-87.619300613
8438163,01/12/2012 04:13:00 PM,BURGLARY,RESIDENCE,True,41.679748958,-87.630772742
8438243,01/12/2012 06:50:00 PM,BURGLARY,RESIDENCE,True,41.94588713,-87.76594591
8439196,01/12/2012 06:00:00 PM,BURGLARY,APARTMENT,True,41.972407577,-87.713476897
8439829,01/14/2012 07:20:00 AM,BURGLARY,WAREHOUSE,True,41.819340116,-87.650692079
8440621,01/15/2012 04:50:00 AM,BURGLARY,SMALL RETAIL STORE,True,41.720966729,-87.680206879
8440651,01/14/2012 01:30:00 AM,BURGLARY,RESIDENCE-GARAGE,True,41.922548174,-87.651088595
8441458,01/08/2012 02:00:00 PM,BURGLARY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,True,41.968937705,-87.665317278
8442232,01/11/2012 12:00:00 PM,BURGLARY,RESIDENCE,True,41.718880224,-87.538909987
8442293,01/16/2012 03:00:00 PM,BURGLARY,APARTMENT,True,41.941574158,-87.665139846
8442457,01/17/2012 01:45:00 AM,BURGLARY,RESIDENTIAL YARD (FRONT/BACK),True,41.845626516,-87.722148877
8442458,01/17/2012 01:28:00 AM,BURGLARY,APARTMENT,True,41.793949274,-87.67118967
8442930,01/17/2012 09:51:00 AM,BURGLARY,VACANT LOT/LAND,True,41.807768049,-87.660083869
8442952,01/17/2012 06:57:00 AM,BURGLARY,OTHER,True,41.897086966,-87.745852958
8443117,01/17/2012 09:40:00 AM,BURGLARY,APARTMENT,True,41.782782399,-87.691925155
8443280,01/17/2012 10:30:00 AM,BURGLARY,COMMERCIAL / BUSINESS OFFICE,True,41.742240702,-87.545422881
8443739,01/17/2012 06:35:00 PM,BURGLARY,STREET,True,41.854273371,-87.624663171
8444733,01/18/2012 11:50:00 AM,BURGLARY,RESIDENCE,True,41.773129158,-87.662814452
8444800,01/18/2012 11:25:00 AM,BURGLARY,RESIDENCE,True,41.981755769,-87.779235935
8444845,01/18/2012 02:46:00 AM,BURGLARY,SMALL RETAIL STORE,True,41.974855058,-87.659827412
8445140,01/18/2012 01:40:00 PM,BURGLARY,STREET,True,41.897232704,-87.721730525
8446604,01/19/2012 01:35:00 PM,BURGLARY,RESIDENCE-GARAGE,True,41.998657827,-87.682599028
8446969,01/19/2012 08:10:00 PM,BURGLARY,APARTMENT,True,41.849083803,-87.700273897
8447104,01/19/2012 11:07:00 PM,BURGLARY,OTHER,True,41.869324965,-87.7477704
8448580,01/21/2012 12:02:00 PM,BURGLARY,APARTMENT,True,41.736482473,-87.554176677
8448620,01/21/2012 01:10:00 PM,BURGLARY,RESIDENCE,True,41.860315864,-87.712809585
8449837,01/22/2012 10:07:00 PM,BURGLARY,RESIDENCE,True,41.940742894,-87.655349462
8450665,01/23/2012 12:18:00 PM,BURGLARY,APARTMENT,True,41.905974379,-87.663905845
8451069,01/23/2012 07:00:00 AM,BURGLARY,APARTMENT,True,41.962658354,-87.660981712
8451208,01/23/2012 07:06:00 PM,BURGLARY,RESIDENCE-GARAGE,True,41.90699871,-87.64089087
8451252,01/23/2012 07:29:00 PM,BURGLARY,RESIDENCE,True,41.986944654,-87.808344625
8451259,01/23/2012 08:40:00 AM,BURGLARY,RESIDENCE,True,41.893743245,-87.704677599
8451688,01/24/2012 08:00:00 AM,BURGLARY,RESIDENCE-GARAGE,True,41.915995169,-87.748082477
8452341,01/24/2012 10:15:00 AM,BURGLARY,OTHER,True,41.900449014,-87.677966014
8452713,01/24/2012 01:34:00 PM,BURGLARY,RESIDENCE,True,41.679175602,-87.633506156
8453582,01/25/2012 06:51:00 AM,BURGLARY,RESIDENCE,True,41.795190732,-87.660974633
8454354,01/25/2012 01:18:00 PM,BURGLARY,RESIDENCE,True,41.679158334,-87.670877836
8455012,01/26/2012 05:45:00 AM,BURGLARY,OTHER RAILROAD PROP / TRAIN DEPOT,True,41.752848951,-87.585481554
8455455,01/26/2012 10:00:00 AM,BURGLARY,ABANDONED BUILDING,True,41.891784282,-87.762010305
8456020,01/26/2012 03:22:00 PM,BURGLARY,RESIDENCE,True,41.682936946,-87.640109852
8456110,01/26/2012 01:39:00 PM,BURGLARY,RESIDENCE PORCH/HALLWAY,True,41.895979734,-87.689313535
8456745,01/27/2012 06:40:00 AM,BURGLARY,VACANT LOT/LAND,True,41.886916642,-87.701373192
8456973,01/27/2012 09:21:00 AM,BURGLARY,ABANDONED BUILDING,True,41.919832566,-87.722966142
8457563,01/27/2012 03:40:00 PM,BURGLARY,OTHER,True,41.903925639,-87.726335622
8457725,01/23/2012 12:00:00 PM,BURGLARY,RESIDENCE,True,41.743632225,-87.564896243
8421408,01/01/2012 12:40:00 AM,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),True,41.751305337,-87.603628907
8421415,01/01/2012 01:25:00 AM,NARCOTICS,STREET,True,41.902294466,-87.751572413
8421427,01/01/2012 01:39:00 AM,NARCOTICS,ALLEY,True,41.964235418,-87.654773202
8421428,01/01/2012 12:20:00 AM,NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),True,41.877550905,-87.756181192
8421457,01/01/2012 02:00:00 AM,NARCOTICS,ALLEY,True,41.927746483,-87.794145642
8421491,01/01/2012 01:48:00 AM,NARCOTICS,STREET,True,41.917091011,-87.732317425
8421493,01/01/2012 01:25:00 AM,NARCOTICS,APARTMENT,True,42.015359124,-87.681663386
8421496,01/01/2012 02:10:00 AM,NARCOTICS,STREET,True,41.729869072,-87.56770535
8421514,01/01/2012 03:15:00 AM,NARCOTICS,SIDEWALK,True,41.895443218,-87.718089317
8421556,01/01/2012 12:10:00 AM,NARCOTICS,APARTMENT,True,41.798707079,-87.67200621
8421748,01/01/2012 02:43:00 AM,NARCOTICS,STREET,True,41.858003291,-87.652876321
8421896,01/01/2012 11:25:00 AM,NARCOTICS,ALLEY,True,41.884736687,-87.756447037
8421923,01/01/2012 11:35:00 AM,NARCOTICS,SIDEWALK,True,41.897677382,-87.755669427
8421931,01/01/2012 12:20:00 PM,NARCOTICS,SIDEWALK,True,41.780415657,-87.605608794
8421950,01/01/2012 12:40:00 PM,NARCOTICS,SIDEWALK,True,41.895530962,-87.708924395
8422002,01/01/2012 01:40:00 PM,NARCOTICS,SIDEWALK,True,41.872677761,-87.693626729
8422023,01/01/2012 02:45:00 PM,NARCOTICS,SIDEWALK,True,41.75033427,-87.665045312
8422041,01/01/2012 02:55:00 PM,NARCOTICS,STREET,True,41.875136633,-87.735919821
8422045,01/01/2012 02:42:00 PM,NARCOTICS,SIDEWALK,True,41.882006504,-87.728772149
8422047,01/01/2012 03:42:00 PM,NARCOTICS,STREET,True,41.77326382,-87.647045632
8422060,01/01/2012 01:35:00 PM,NARCOTICS,GAS STATION,True,41.723074622,-87.623784263
8422061,01/01/2012 03:30:00 PM,NARCOTICS,JAIL / LOCK-UP FACILITY,True,41.837489008,-87.646264459
8422067,01/01/2012 04:00:00 PM,NARCOTICS,SIDEWALK,True,41.883513836,-87.74906204
8422071,01/01/2012 04:00:00 PM,NARCOTICS,SIDEWALK,True,41.764859937,-87.58241335
8422088,01/01/2012 03:45:00 PM,NARCOTICS,ABANDONED BUILDING,True,41.876697316,-87.708439474
8422089,01/01/2012 04:39:00 PM,NARCOTICS,SIDEWALK,True,41.884331666,-87.754489651
8422090,01/01/2012 04:15:00 PM,NARCOTICS,SIDEWALK,True,41.901422057,-87.718953928
8422099,01/01/2012 04:25:00 PM,NARCOTICS,STREET,True,41.750229101,-87.673438518
8422101,01/01/2012 03:43:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,True,41.968528369,-87.69910736
8422122,01/01/2012 04:48:00 PM,NARCOTICS,VACANT LOT/LAND,True,41.802599768,-87.659947257
8422141,01/01/2012 04:55:00 PM,NARCOTICS,SIDEWALK,True,41.920662576,-87.696417905
8422176,01/01/2012 05:34:00 PM,NARCOTICS,RESTAURANT,True,41.87616378,-87.745111964
8422188,01/01/2012 06:35:00 PM,NARCOTICS,SIDEWALK,True,41.779243994,-87.684415105
8422196,01/01/2012 06:40:00 PM,NARCOTICS,STREET,True,41.793258203,-87.692568817
8422210,01/01/2012 06:34:00 PM,NARCOTICS,STREET,True,41.92821873,-87.719839754
8422220,01/01/2012 06:54:00 PM,NARCOTICS,SIDEWALK,True,41.75158468,-87.577642674
8422225,01/01/2012 06:55:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,True,41.762310887,-87.681851381
8422234,01/01/2012 06:16:00 PM,NARCOTICS,SIDEWALK,True,41.889107991,-87.723464378
8422237,01/01/2012 07:05:00 PM,NARCOTICS,SIDEWALK,True,41.879334442,-87.758324311
8422238,01/01/2012 06:50:00 PM,NARCOTICS,STREET,True,41.685468949,-87.658380347
8422264,01/01/2012 06:45:00 PM,NARCOTICS,APARTMENT,True,41.773315928,-87.588018999
8422266,01/01/2012 06:58:00 PM,NARCOTICS,STREET,True,41.795010255,-87.766966876
8422275,01/01/2012 07:30:00 PM,NARCOTICS,STREET,True,41.924228431,-87.747117979
8422276,01/01/2012 07:05:00 PM,NARCOTICS,STREET,True,41.880923234,-87.745292316
8422279,01/01/2012 07:15:00 PM,NARCOTICS,SIDEWALK,True,41.765880491,-87.656563161
8422280,01/01/2012 05:50:00 PM,NARCOTICS,STREET,True,41.777877882,-87.759279178
8422300,01/01/2012 07:40:00 PM,NARCOTICS,STREET,True,41.911154358,-87.769475598
8422306,01/01/2012 08:00:00 PM,NARCOTICS,ALLEY,True,41.880297373,-87.761011006
8422308,01/01/2012 07:30:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,True,41.812224851,-87.666687665
8422324,01/01/2012 08:44:00 PM,NARCOTICS,STREET,True,41.899562612,-87.749147178
8422325,01/01/2012 08:23:00 PM,NARCOTICS,STREET,True,41.828294042,-87.693485403
8422326,01/01/2012 08:40:00 PM,NARCOTICS,VACANT LOT/LAND,True,41.877104077,-87.724390016
8422329,01/01/2012 08:30:00 PM,NARCOTICS,SIDEWALK,True,41.893332465,-87.667817232
8422334,01/01/2012 09:13:00 PM,NARCOTICS,ALLEY,True,41.779359134,-87.600432881
8422341,01/01/2012 08:56:00 PM,NARCOTICS,SIDEWALK,True,41.90268477,-87.724690676
8465236,01/04/2012 06:03:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,36.619446395,-91.686565684
8470430,01/27/2012 11:58:22 AM,NARCOTICS,RESIDENCE,False,41.771096756,-87.672480512
8474891,01/18/2012 01:13:00 PM,NARCOTICS,SIDEWALK,False,41.81745555,-87.621430074
8475545,02/04/2012 09:15:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.87179922,-87.712052326
8492035,02/13/2012 11:00:19 AM,NARCOTICS,RESIDENCE,False,41.978895823,-87.75466381
8492897,02/08/2012 01:20:00 PM,NARCOTICS,SIDEWALK,False,41.780110888,-87.615617777
8494317,02/22/2012 10:00:00 PM,NARCOTICS,OTHER,False,41.768288579,-87.686329051
8496091,02/20/2012 07:54:00 PM,NARCOTICS,RESIDENCE PORCH/HALLWAY,False,41.896323382,-87.733511245
8500103,02/28/2012 06:31:35 PM,NARCOTICS,RESIDENCE,False,41.668881821,-87.62637074
8512189,03/08/2012 02:30:00 PM,NARCOTICS,DRUG STORE,False,41.795190552,-87.588007653
8513937,03/09/2012 10:44:00 PM,NARCOTICS,ALLEY,False,41.881102547,-87.692632012
8514065,03/09/2012 06:05:00 PM,NARCOTICS,RESIDENCE PORCH/HALLWAY,False,41.853930752,-87.623841071
8519901,03/13/2012 10:30:00 AM,NARCOTICS,RESIDENCE-GARAGE,False,41.928247963,-87.671728297
8520467,03/14/2012 03:40:00 PM,NARCOTICS,SIDEWALK,False,41.754602618,-87.562650741
8525415,03/12/2012 12:15:00 PM,NARCOTICS,STREET,False,41.882519264,-87.728172413
8527913,03/19/2012 09:10:00 PM,NARCOTICS,SIDEWALK,False,41.7641286,-87.684450139
8540416,03/08/2012 11:31:00 AM,NARCOTICS,SIDEWALK,False,41.779937137,-87.607183409
8543734,03/12/2012 12:30:00 PM,NARCOTICS,STREET,False,41.793901701,-87.740345628
8549907,03/28/2012 08:06:00 PM,NARCOTICS,OTHER,False,41.678587727,-87.622677128
8553221,03/31/2012 11:35:00 PM,NARCOTICS,OTHER,False,41.678642633,-87.622680184
8554735,03/03/2012 11:35:00 AM,NARCOTICS,RESIDENCE-GARAGE,False,41.674308719,-87.621695637
8554861,03/29/2012 03:28:48 PM,NARCOTICS,APARTMENT,False,41.787677264,-87.646198901
8563983,03/21/2012 02:36:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.875664218,-87.745090842
8582837,04/12/2012 11:05:00 AM,NARCOTICS,ALLEY,False,41.751146935,-87.613320236
8582892,04/09/2012 10:05:00 AM,NARCOTICS,RESIDENCE,False,36.619446395,-91.686565684
8583881,04/25/2012 09:30:00 PM,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),False,41.905765373,-87.638424545
8584569,04/07/2012 09:55:00 AM,NARCOTICS,STREET,False,41.773405326,-87.625143469
8586464,04/21/2012 11:44:00 AM,NARCOTICS,RESIDENCE PORCH/HALLWAY,False,41.905530484,-87.639062616
8602893,04/25/2012 10:06:43 PM,NARCOTICS,APARTMENT,False,41.768247438,-87.68877449
8605624,05/09/2012 08:05:00 PM,NARCOTICS,RESIDENCE,False,41.879747632,-87.726623245
8606659,04/13/2012 11:00:00 AM,NARCOTICS,SIDEWALK,False,36.619446395,-91.686565684
8608632,05/11/2012 08:05:00 PM,NARCOTICS,POLICE FACILITY/VEH PARKING LOT,False,41.76680404,-87.605619683
8609438,05/12/2012 11:14:00 AM,NARCOTICS,APARTMENT,False,41.793575149,-87.700237337
8611622,04/26/2012 04:30:27 PM,NARCOTICS,APARTMENT,False,41.90261354,-87.696872817
8611876,05/08/2012 10:30:00 PM,NARCOTICS,RESIDENCE,False,41.812136493,-87.706561995
8613308,05/05/2012 05:08:45 PM,NARCOTICS,STREET,False,41.895513392,-87.710742689
8613374,05/09/2012 06:55:00 PM,NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,41.979006297,-87.906463155
8613593,05/10/2012 10:20:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.783808083,-87.620126779
8613773,05/03/2012 10:47:02 AM,NARCOTICS,APARTMENT,False,41.861834746,-87.714068754
8614772,05/10/2012 08:02:00 AM,NARCOTICS,RESIDENCE,False,41.760355258,-87.559880625
8614814,05/10/2012 02:42:00 PM,NARCOTICS,SIDEWALK,False,41.902057043,-87.690082645
8622258,05/01/2012 02:10:00 PM,NARCOTICS,STREET,False,41.857836363,-87.733195599
8622418,05/15/2012 07:25:00 PM,NARCOTICS,RESIDENCE,False,41.782250451,-87.693481387
8622457,05/15/2012 07:25:00 PM,NARCOTICS,RESIDENCE-GARAGE,False,41.782250451,-87.693481387
8626901,05/23/2012 09:19:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.739743591,-87.702851224
8627044,05/23/2012 09:25:00 PM,NARCOTICS,APARTMENT,False,41.763944701,-87.684444661
8627355,05/15/2012 02:10:00 PM,NARCOTICS,RESIDENCE,False,41.749081853,-87.707252679
8627594,05/13/2012 09:55:00 PM,NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,41.976762981,-87.900983721
8627624,05/16/2012 12:49:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.905239352,-87.640840084
8627686,05/15/2012 12:34:00 PM,NARCOTICS,SIDEWALK,False,41.810364089,-87.619619528
8628989,05/15/2012 11:22:00 PM,NARCOTICS,APARTMENT,False,41.807056856,-87.607731858
8629032,05/11/2012 10:30:00 AM,NARCOTICS,SIDEWALK,False,41.78024763,-87.615102958
8629110,05/15/2012 11:58:00 AM,NARCOTICS,APARTMENT,False,41.770221783,-87.620236971
8629239,05/15/2012 11:58:21 AM,NARCOTICS,APARTMENT,False,41.770221783,-87.620236971
8631100,05/26/2012 05:13:00 PM,NARCOTICS,APARTMENT,False,41.809601397,-87.696693939
8631207,05/26/2012 10:39:00 PM,NARCOTICS,SIDEWALK,False,41.763506317,-87.636307274
8633368,05/28/2012 06:38:00 PM,NARCOTICS,RESIDENCE,False,41.810492397,-87.74812678
8647688,05/25/2012 04:04:00 PM,NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,41.976495786,-87.905108161
8655418,05/23/2012 03:02:00 PM,NARCOTICS,APARTMENT,False,41.839974557,-87.728081682
8655451,05/31/2012 05:35:00 AM,NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,41.979006297,-87.906463155
8655710,05/10/2012 08:26:00 PM,NARCOTICS,RESIDENCE,False,41.765078841,-87.601882023
8657025,05/12/2012 09:40:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.861606017,-87.722602449
8657429,05/29/2012 03:30:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.781296636,-87.615652218
8657454,05/24/2012 12:50:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.758896562,-87.574474493
8657479,05/24/2012 12:00:00 PM,NARCOTICS,SIDEWALK,False,41.781238369,-87.60595147
8665323,06/07/2012 01:30:00 PM,NARCOTICS,RESIDENCE,False,41.78625575,-87.781586216
8677802,06/25/2012 09:45:00 PM,NARCOTICS,ALLEY,False,41.858768633,-87.662151835
8693904,07/06/2012 05:30:00 PM,NARCOTICS,POLICE FACILITY/VEH PARKING LOT,False,41.836402129,-87.646239389
8697209,06/25/2012 03:00:00 PM,NARCOTICS,RESIDENCE,False,41.836242733,-87.725555473
8700864,07/04/2012 09:34:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.802311505,-87.653869321
8701713,07/11/2012 07:30:00 PM,NARCOTICS,ALLEY,False,41.768226797,-87.689988045
8706191,07/14/2012 12:43:00 PM,NARCOTICS,OTHER,False,41.772496297,-87.60701439
8707225,06/26/2012 07:30:00 PM,NARCOTICS,AIRPORT EXTERIOR - NON-SECURE AREA,False,41.976762981,-87.900983721
8707595,07/15/2012 03:50:00 PM,NARCOTICS,SIDEWALK,False,41.778297041,-87.723972807
8710022,06/04/2012 10:39:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.764437113,-87.630978582
8711337,07/17/2012 11:02:00 PM,NARCOTICS,VACANT LOT/LAND,False,41.772553923,-87.60701374
8713940,07/14/2012 08:36:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.859896461,-87.710361454
8713988,07/13/2012 10:55:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.781617685,-87.610830908
8717360,07/21/2012 06:21:00 PM,NARCOTICS,PARK PROPERTY,False,41.900870422,-87.624184899
8717684,07/21/2012 11:15:00 PM,NARCOTICS,RESIDENCE PORCH/HALLWAY,False,41.812852725,-87.693121883
8718202,07/22/2012 12:02:00 PM,NARCOTICS,RESIDENCE,False,41.803722875,-87.662411211
8719687,07/23/2012 12:15:00 PM,NARCOTICS,RESIDENCE,False,41.807890998,-87.65765439
8721210,07/24/2012 10:50:00 AM,NARCOTICS,SIDEWALK,False,41.899297057,-87.694635718
8721692,07/24/2012 03:00:00 PM,NARCOTICS,SIDEWALK,False,41.853898352,-87.650181573
8722157,07/24/2012 09:00:00 PM,NARCOTICS,SIDEWALK,False,41.865771788,-87.719511974
8722245,07/24/2012 07:30:00 PM,NARCOTICS,CHA APARTMENT,False,41.897358891,-87.641913286
8722716,07/03/2012 10:36:00 AM,NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,41.976290414,-87.905227221
8723614,07/25/2012 02:27:00 PM,NARCOTICS,RESIDENCE,False,41.800456672,-87.662324255
8724055,07/25/2012 04:00:00 AM,NARCOTICS,OTHER,False,41.829929212,-87.724198877
8726293,07/21/2012 11:00:00 AM,NARCOTICS,SIDEWALK,False,41.780390363,-87.699520105
