ID,Date,Primary Type,Location Description,Arrest,Latitude,Longitude
8733014,07/31/2012 12:12:00 PM,NARCOTICS,APARTMENT,False,41.836227249,-87.648663182
8733215,07/31/2012 01:37:00 PM,NARCOTICS,PARK PROPERTY,False,41.877546613,-87.627663112
8733616,07/31/2012 08:35:00 PM,NARCOTICS,CTA TRAIN,False,41.868165405,-87.62743954
8734588,07/25/2012 09:15:00 PM,NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,41.974861952,-87.890372151
8734970,06/06/2012 10:57:00 AM,NARCOTICS,STREET,False,41.856112098,-87.713907391
8735147,08/01/2012 12:45:00 PM,NARCOTICS,SIDEWALK,False,41.76811932,-87.620183276
8735151,08/01/2012 12:55:00 PM,NARCOTICS,STREET,False,41.76835544,-87.619759104
8738269,07/27/2012 12:05:00 PM,NARCOTICS,TAVERN/LIQUOR STORE,False,41.885700524,-87.735637794
8745374,06/08/2012 02:08:17 PM,NARCOTICS,SMALL RETAIL STORE,False,41.759557851,-87.605423002
8745381,07/18/2012 01:35:10 PM,NARCOTICS,RESIDENCE,False,41.833794241,-87.653477733
8745384,07/19/2012 06:55:00 PM,NARCOTICS,APARTMENT,False,41.803989246,-87.612167754
8745403,06/06/2012 01:15:00 PM,NARCOTICS,GAS STATION,False,41.77999793,-87.629294594
8745426,07/18/2012 12:04:00 PM,NARCOTICS,RESIDENCE,False,41.866937617,-87.624141504
8745433,07/18/2012 03:23:00 PM,NARCOTICS,RESIDENCE PORCH/HALLWAY,False,41.86566201,-87.728823362
8745538,08/02/2012 01:37:39 PM,NARCOTICS,APARTMENT,False,41.782379646,-87.688610976
8745932,01/29/2012 06:00:00 AM,NARCOTICS,SIDEWALK,False,41.81611063,-87.621393611
8758191,08/16/2012 12:13:00 PM,NARCOTICS,CTA PLATFORM,False,41.721627204,-87.624485177
8765388,08/16/2012 01:07:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.817101454,-87.631225183
8767333,08/17/2012 11:26:00 AM,NARCOTICS,RESIDENCE PORCH/HALLWAY,False,41.778565718,-87.692157822
8773852,08/02/2012 01:40:00 AM,NARCOTICS,RESIDENCE,False,41.791236289,-87.698613862
8773868,08/22/2012 11:05:49 PM,NARCOTICS,SIDEWALK,False,41.924688878,-87.710014485
8776159,08/28/2012 10:33:00 AM,NARCOTICS,SIDEWALK,False,41.816042967,-87.619776585
8777249,08/28/2012 10:00:00 PM,NARCOTICS,ALLEY,False,41.771912269,-87.687520718
8779549,08/22/2012 11:10:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.772954271,-87.690798644
8779685,08/12/2012 04:00:00 PM,NARCOTICS,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,41.976762981,-87.900983721
8785526,09/03/2012 07:10:00 PM,NARCOTICS,STREET,False,41.788363519,-87.685430532
8785695,09/03/2012 07:52:00 PM,NARCOTICS,APARTMENT,False,41.863672364,-87.695823746
8785775,09/03/2012 10:37:00 PM,NARCOTICS,RESIDENCE,False,41.798906664,-87.648921225
8790909,08/22/2012 07:55:39 PM,NARCOTICS,RESIDENCE,False,41.769285935,-87.57149277
8791114,09/06/2012 09:25:00 AM,NARCOTICS,SIDEWALK,False,41.794018389,-87.665116121
8791777,08/25/2012 10:13:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.773016041,-87.588748333
8794668,08/23/2012 08:07:00 AM,NARCOTICS,SIDEWALK,False,41.78333868,-87.615699111
8794753,08/25/2012 09:15:00 AM,NARCOTICS,SIDEWALK,False,41.85098667,-87.722263023
8795214,08/23/2012 05:00:00 PM,NARCOTICS,SIDEWALK,False,41.863721482,-87.719447149
8795543,08/23/2012 06:20:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.860303214,-87.714024796
8795565,08/24/2012 09:24:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.764277154,-87.562784226
8796169,09/10/2012 08:46:00 PM,NARCOTICS,APARTMENT,False,41.828639702,-87.648722024
8797783,09/11/2012 09:07:00 PM,NARCOTICS,RESIDENCE,False,41.799727733,-87.648549406
8798280,08/23/2012 06:12:00 PM,NARCOTICS,ALLEY,False,41.865354845,-87.695869443
8798350,09/12/2012 07:55:00 AM,NARCOTICS,STREET,False,41.865622859,-87.71783563
8798615,08/24/2012 12:17:00 PM,NARCOTICS,SIDEWALK,False,41.774069965,-87.644639452
8798970,08/28/2012 05:14:00 PM,NARCOTICS,APARTMENT,False,41.841946207,-87.715945051
8799014,08/24/2012 09:40:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.765651252,-87.624909847
8799984,09/05/2012 01:48:00 PM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.773635801,-87.692441548
8800042,09/06/2012 08:45:00 AM,NARCOTICS,ALLEY,False,41.779202212,-87.687715222
8800398,09/06/2012 07:50:00 AM,NARCOTICS,STREET,False,41.778730518,-87.684849239
8800622,08/24/2012 01:04:00 PM,NARCOTICS,OTHER,False,41.761413172,-87.590869084
8800755,08/23/2012 08:40:00 AM,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),False,41.770969165,-87.586268228
8801750,09/06/2012 07:30:00 PM,NARCOTICS,APARTMENT,False,41.782845044,-87.687920671
8801856,08/25/2012 08:36:00 AM,NARCOTICS,SIDEWALK,False,41.766102071,-87.573491521
8801947,08/25/2012 10:05:00 AM,NARCOTICS,SIDEWALK,False,41.859896461,-87.710361454
8801954,08/25/2012 11:45:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.781034413,-87.687051551
8802202,08/25/2012 10:04:00 AM,NARCOTICS,VEHICLE NON-COMMERCIAL,False,41.860670496,-87.726796272
8802274,09/06/2012 08:02:00 AM,NARCOTICS,SIDEWALK,False,41.77864177,-87.679841971
8805279,09/07/2012 12:31:56 AM,NARCOTICS,RESIDENCE,False,41.84725062,-87.695311491
8421461,01/01/2012 12:40:00 AM,ROBBERY,CTA TRAIN,False,41.871530533,-87.744926805
8421481,01/01/2012 12:30:00 AM,ROBBERY,APARTMENT,False,41.783462633,-87.609647895
8421615,01/01/2012 02:55:00 AM,ROBBERY,STREET,False,41.911743059,-87.723057913
8421667,01/01/2012 03:30:00 AM,ROBBERY,CTA GARAGE / OTHER PROPERTY,False,41.88233367,-87.627841791
8421703,01/01/2012 05:00:00 AM,ROBBERY,STREET,False,41.686867374,-87.620901922
8421722,01/01/2012 05:35:00 AM,ROBBERY,SIDEWALK,False,41.87802884,-87.774580852
8421749,01/01/2012 02:10:00 AM,ROBBERY,SIDEWALK,True,41.95466505,-87.727644798
8421750,01/01/2012 05:00:00 AM,ROBBERY,CTA TRAIN,False,41.87854842,-87.627688811
8421751,01/01/2012 01:00:00 AM,ROBBERY,CTA PLATFORM,True,41.750940757,-87.625185222
8421752,01/01/2012 03:30:00 AM,ROBBERY,SIDEWALK,True,41.957832545,-87.729335433
8421760,01/01/2012 06:25:00 AM,ROBBERY,SIDEWALK,False,41.947993862,-87.761905694
8421803,01/01/2012 04:00:00 AM,ROBBERY,SIDEWALK,False,41.89626385,-87.620357163
8421865,01/01/2012 10:05:00 AM,ROBBERY,SIDEWALK,False,41.77718121,-87.665422917
8421889,01/01/2012 11:05:00 AM,ROBBERY,APARTMENT,True,41.780668521,-87.660602063
8421890,01/01/2012 05:00:00 AM,ROBBERY,STREET,False,41.875272573,-87.624251314
8421951,01/01/2012 11:23:00 AM,ROBBERY,SIDEWALK,False,41.779501976,-87.703151204
8421983,01/01/2012 03:00:00 AM,ROBBERY,STREET,False,41.878558745,-87.648431824
8422040,01/01/2012 12:05:00 AM,ROBBERY,STREET,False,41.887878143,-87.748710107
8422051,01/01/2012 10:00:00 AM,ROBBERY,STREET,False,41.87979721,-87.696251029
8422127,01/01/2012 02:14:00 PM,ROBBERY,STREET,False,41.77999793,-87.629294594
8422144,01/01/2012 03:50:00 PM,ROBBERY,SIDEWALK,False,41.762260854,-87.692965274
8422145,01/01/2012 03:08:00 PM,ROBBERY,CTA TRAIN,False,41.802064797,-87.618640688
8422309,01/01/2012 07:30:00 PM,ROBBERY,TAVERN/LIQUOR STORE,False,41.808614751,-87.664091468
8422321,01/01/2012 02:30:00 PM,ROBBERY,STREET,False,41.71436968,-87.617594928
8422342,01/01/2012 04:45:00 PM,ROBBERY,STREET,False,41.736801203,-87.561145235
8422350,01/01/2012 06:30:00 PM,ROBBERY,CTA BUS STOP,False,41.794185202,-87.631424004
8422425,01/01/2012 10:50:00 PM,ROBBERY,SIDEWALK,False,41.91057381,-87.637608236
8422433,01/01/2012 09:30:00 PM,ROBBERY,SIDEWALK,False,41.751328369,-87.601209921
8422444,01/01/2012 06:30:00 PM,ROBBERY,ALLEY,False,41.731393704,-87.554054997
8422452,01/01/2012 11:45:00 AM,ROBBERY,GAS STATION,False,41.882946512,-87.711066678
8422468,01/01/2012 10:30:00 PM,ROBBERY,SIDEWALK,False,41.780110888,-87.615617777
8422514,01/01/2012 09:49:00 PM,ROBBERY,SIDEWALK,True,41.883094139,-87.679839983
8422541,01/02/2012 03:00:00 AM,ROBBERY,SIDEWALK,False,41.677398822,-87.638284109
8422567,01/02/2012 05:30:00 AM,ROBBERY,SIDEWALK,False,41.872236412,-87.728144582
8422609,01/02/2012 06:20:00 AM,ROBBERY,SIDEWALK,False,41.875684581,-87.760519745
8422652,01/01/2012 02:45:00 AM,ROBBERY,STREET,False,41.939300984,-87.710357367
8422692,01/02/2012 09:30:00 AM,ROBBERY,SIDEWALK,False,41.880386082,-87.754073591
8422698,01/01/2012 06:30:00 AM,ROBBERY,RESTAURANT,False,41.868034106,-87.639215155
8422727,01/02/2012 09:15:00 AM,ROBBERY,SIDEWALK,False,41.834119961,-87.632785877
8422736,01/02/2012 09:05:00 AM,ROBBERY,OTHER,False,41.80281416,-87.606422691
8422807,01/02/2012 11:45:00 AM,ROBBERY,SIDEWALK,False,41.765422507,-87.63056096
8422863,01/02/2012 12:15:00 PM,ROBBERY,VEHICLE NON-COMMERCIAL,False,41.957528888,-87.757287346
8422877,01/02/2012 12:05:00 PM,ROBBERY,CTA BUS,False,41.79443465,-87.618472426
8422933,01/02/2012 12:30:00 PM,ROBBERY,ALLEY,False,41.906258037,-87.727856438
8422966,01/02/2012 02:30:00 PM,ROBBERY,STREET,False,41.77552305,-87.640756154
8422984,01/02/2012 01:54:00 PM,ROBBERY,STREET,True,41.904287172,-87.671090423
8423067,01/02/2012 02:57:00 PM,ROBBERY,GROCERY FOOD STORE,False,41.700668507,-87.620885096
8423128,01/01/2012 12:00:00 AM,ROBBERY,STREET,False,41.872894484,-87.627560076
8423182,01/02/2012 06:35:00 PM,ROBBERY,SIDEWALK,False,41.869959139,-87.714328125
8423249,01/02/2012 10:00:00 AM,ROBBERY,STREET,False,41.894102536,-87.716276754
8423275,01/02/2012 06:46:00 PM,ROBBERY,CONVENIENCE STORE,False,41.692745804,-87.61255129
8423286,01/02/2012 06:54:00 PM,ROBBERY,RESTAURANT,True,41.808899179,-87.643514585
8423287,01/02/2012 06:30:00 PM,ROBBERY,GROCERY FOOD STORE,True,41.816397665,-87.632817639
8423328,01/02/2012 09:00:00 PM,ROBBERY,SIDEWALK,False,41.774943649,-87.698158623
8423346,01/02/2012 09:50:00 PM,ROBBERY,SIDEWALK,False,41.88830109,-87.715234491
8423349,01/01/2012 04:00:00 AM,ROBBERY,SIDEWALK,False,41.77934814,-87.762998404
8423384,01/02/2012 10:00:00 PM,ROBBERY,ALLEY,False,41.929057924,-87.650703193
8423385,01/02/2012 07:08:00 PM,ROBBERY,SMALL RETAIL STORE,True,41.801223437,-87.675325173
8423387,01/02/2012 09:27:00 PM,ROBBERY,STREET,False,41.84585638,-87.72460935
8423389,01/02/2012 09:05:00 PM,ROBBERY,SIDEWALK,False,41.898260753,-87.71640569
8423401,01/02/2012 10:30:00 PM,ROBBERY,STREET,False,41.858307458,-87.720034875
8423411,01/01/2012 11:45:00 PM,ROBBERY,SIDEWALK,False,41.878310128,-87.699280504
8423418,01/02/2012 10:20:00 PM,ROBBERY,RESIDENCE,False,41.686684882,-87.613197393
8423447,01/02/2012 11:00:00 PM,ROBBERY,SIDEWALK,True,41.876650298,-87.626049998
8423455,01/02/2012 10:25:00 PM,ROBBERY,CTA TRAIN,False,41.994567578,-87.65905678
8423488,01/03/2012 03:00:00 AM,ROBBERY,SIDEWALK,False,41.908818749,-87.679860556
8423494,01/02/2012 12:49:00 PM,ROBBERY,ALLEY,False,41.744312785,-87.543045047
8423893,01/01/2012 01:30:00 AM,ROBBERY,STREET,False,41.790773291,-87.638974879
8424048,01/03/2012 07:00:00 AM,ROBBERY,SIDEWALK,False,41.706987456,-87.620244029
8424054,01/03/2012 09:25:00 AM,ROBBERY,OTHER,False,41.793472027,-87.706454161
8424090,01/02/2012 05:00:00 PM,ROBBERY,STREET,False,41.748891585,-87.585890282
8424137,01/02/2012 10:00:00 PM,ROBBERY,SIDEWALK,False,41.79025463,-87.642618096
8424138,01/03/2012 11:48:00 AM,ROBBERY,SIDEWALK,False,41.82991055,-87.631485173
8424181,01/02/2012 05:00:00 PM,ROBBERY,RESIDENCE,True,41.72317662,-87.609339394
8424183,01/01/2012 01:30:00 AM,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),False,41.887232016,-87.764309458
8424205,01/03/2012 10:30:00 AM,ROBBERY,RESTAURANT,True,41.721623614,-87.624792912
8424213,01/01/2012 06:00:00 PM,ROBBERY,SIDEWALK,False,41.80208436,-87.617375139
8424387,01/03/2012 06:00:00 AM,ROBBERY,SIDEWALK,False,41.867383437,-87.629698686
8424476,01/03/2012 02:00:00 PM,ROBBERY,SIDEWALK,False,41.745382548,-87.601380078
8424520,01/03/2012 02:50:00 PM,ROBBERY,SIDEWALK,False,41.805613438,-87.590568041
8424530,01/01/2012 09:00:00 AM,ROBBERY,ALLEY,False,41.778749762,-87.687290803
8424579,01/03/2012 04:00:00 PM,ROBBERY,RESIDENCE PORCH/HALLWAY,False,41.897972585,-87.763674171
8424582,01/03/2012 05:20:00 PM,ROBBERY,SIDEWALK,False,41.88644373,-87.704708771
8424599,01/03/2012 05:25:00 PM,ROBBERY,SIDEWALK,False,41.975790645,-87.702297329
8424615,01/03/2012 05:15:00 PM,ROBBERY,SIDEWALK,True,41.872508972,-87.663069212
8424616,01/03/2012 05:20:00 PM,ROBBERY,SIDEWALK,False,41.911007726,-87.706774998
8424635,01/03/2012 07:05:00 PM,ROBBERY,SIDEWALK,False,41.851397242,-87.711328509
8424659,01/03/2012 05:48:00 PM,ROBBERY,CTA BUS,False,41.773340485,-87.585463522
8424675,01/03/2012 05:50:00 PM,ROBBERY,SIDEWALK,False,41.684914353,-87.654611685
8424739,01/03/2012 06:44:00 PM,ROBBERY,SMALL RETAIL STORE,False,41.693022265,-87.627915204
8424772,01/03/2012 06:50:00 PM,ROBBERY,ALLEY,False,41.905945997,-87.749742884
8424790,01/03/2012 08:47:00 PM,ROBBERY,SIDEWALK,False,41.748970614,-87.562545872
8424855,01/01/2012 07:45:00 PM,ROBBERY,SIDEWALK,False,41.688535339,-87.618155947
8424888,01/03/2012 10:18:00 PM,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),False,41.712558494,-87.568200152
8424924,01/03/2012 11:00:00 PM,ROBBERY,VEHICLE NON-COMMERCIAL,False,41.689867138,-87.664785497
8424959,01/03/2012 11:38:00 PM,ROBBERY,DRUG STORE,False,41.721194359,-87.663966368
8424961,01/03/2012 08:10:00 PM,ROBBERY,STREET,False,41.891616673,-87.75921683
8424971,01/04/2012 12:38:00 AM,ROBBERY,SIDEWALK,False,41.8238215,-87.617775074
8425019,01/04/2012 04:32:00 AM,ROBBERY,CONVENIENCE STORE,True,41.958032583,-87.652761754
8425192,01/04/2012 06:20:00 AM,ROBBERY,STREET,False,41.922863483,-87.687580786
8425248,01/02/2012 09:15:00 PM,ROBBERY,SIDEWALK,False,41.894272548,-87.748233085
8425281,01/03/2012 09:00:00 PM,ROBBERY,SIDEWALK,False,41.887858393,-87.725870759
8425324,01/04/2012 08:15:00 AM,ROBBERY,SIDEWALK,False,41.884578998,-87.766664945
8425649,01/04/2012 12:00:00 PM,ROBBERY,SIDEWALK,False,41.753623592,-87.645330837
8425653,01/04/2012 11:50:00 AM,ROBBERY,SIDEWALK,False,41.692378887,-87.621046145
8425746,01/04/2012 11:20:00 AM,ROBBERY,CTA BUS STOP,True,41.764828675,-87.654110993
8425866,01/04/2012 10:40:00 AM,ROBBERY,GROCERY FOOD STORE,True,41.958091835,-87.64980149
8425928,01/03/2012 09:45:00 AM,ROBBERY,SIDEWALK,False,41.685450098,-87.610600873
8425951,01/04/2012 02:15:00 PM,ROBBERY,SMALL RETAIL STORE,False,41.935067773,-87.65394315
8425971,01/03/2012 09:30:00 PM,ROBBERY,SIDEWALK,False,41.902705634,-87.672370411
8426026,01/04/2012 04:20:00 PM,ROBBERY,SIDEWALK,False,41.776260604,-87.609486901
8426035,01/04/2012 03:15:00 PM,ROBBERY,STREET,True,41.872240794,-87.657579241
8426051,01/04/2012 04:48:00 PM,ROBBERY,CTA BUS,False,41.779276697,-87.644774394
8426053,01/02/2012 06:45:00 PM,ROBBERY,SIDEWALK,False,41.778697566,-87.689725751
8426094,01/04/2012 05:25:00 PM,ROBBERY,SIDEWALK,False,41.866929228,-87.705685649
8427541,01/05/2012 02:40:00 PM,ROBBERY,SMALL RETAIL STORE,True,41.880714044,-87.726705906
8427700,01/05/2012 06:35:00 PM,ROBBERY,SIDEWALK,True,41.768324821,-87.683997295
8427899,01/05/2012 09:00:00 PM,ROBBERY,STREET,True,41.75063458,-87.616525242
8428610,01/06/2012 09:21:00 AM,ROBBERY,BANK,True,41.8960672,-87.667597844
8428621,01/06/2012 09:14:00 AM,ROBBERY,BANK,True,41.909803893,-87.677447847
8430604,01/07/2012 07:20:00 PM,ROBBERY,SIDEWALK,True,41.891113672,-87.625357917
8430613,01/07/2012 06:37:00 PM,ROBBERY,CTA GARAGE / OTHER PROPERTY,True,41.910676312,-87.649187069
8430624,01/07/2012 09:43:00 PM,ROBBERY,GAS STATION,True,41.876527017,-87.656597758
8430814,01/08/2012 01:00:00 AM,ROBBERY,SIDEWALK,True,41.701907608,-87.680245982
8431177,01/08/2012 01:40:00 PM,ROBBERY,DEPARTMENT STORE,True,41.923672617,-87.786301606
8431263,01/08/2012 01:43:00 PM,ROBBERY,SIDEWALK,True,41.706376588,-87.682394407
8432793,01/09/2012 01:26:00 PM,ROBBERY,BANK,True,41.90416925,-87.628685126
8432844,01/09/2012 02:30:00 PM,ROBBERY,SIDEWALK,True,41.872636054,-87.716604432
8433235,01/09/2012 07:25:00 PM,ROBBERY,CTA TRAIN,True,41.8744151,-87.627609439
8433270,01/09/2012 09:15:00 PM,ROBBERY,OTHER COMMERCIAL TRANSPORTATION,True,41.878931004,-87.639585621
8434727,01/10/2012 04:25:00 PM,ROBBERY,PARK PROPERTY,True,41.857302931,-87.67108717
8434965,01/10/2012 07:45:00 PM,ROBBERY,OTHER,True,41.773320568,-87.587465382
8436073,01/11/2012 01:15:00 PM,ROBBERY,ALLEY,True,41.871648038,-87.723784586
8436469,01/11/2012 04:25:00 PM,ROBBERY,STREET,True,41.784579667,-87.693850559
8436488,01/11/2012 02:20:00 PM,ROBBERY,SIDEWALK,True,42.003001416,-87.670527626
8436690,01/11/2012 07:30:00 PM,ROBBERY,SIDEWALK,True,41.723499177,-87.629900725
8436797,01/11/2012 09:33:00 PM,ROBBERY,CTA GARAGE / OTHER PROPERTY,True,41.780243493,-87.615319321
8436896,01/12/2012 12:36:00 AM,ROBBERY,APARTMENT,True,41.769882726,-87.594803796
8438908,01/13/2012 10:10:00 AM,ROBBERY,BANK,True,41.936580597,-87.72711396
8438915,01/13/2012 11:28:00 AM,ROBBERY,BANK,True,41.866810739,-87.625817031
8439600,01/14/2012 12:25:00 AM,ROBBERY,APARTMENT,True,41.871089003,-87.736475205
8439745,01/14/2012 05:05:00 AM,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),True,41.751100797,-87.58505475
8440215,01/14/2012 07:20:00 PM,ROBBERY,ALLEY,True,41.850930304,-87.734486079
8440891,01/15/2012 12:40:00 PM,ROBBERY,SIDEWALK,True,41.731461498,-87.549899655
8441088,01/15/2012 04:00:00 PM,ROBBERY,ALLEY,True,41.843403566,-87.635451788
8441120,01/15/2012 03:50:00 PM,ROBBERY,ALLEY,True,41.784610364,-87.691972935
8441701,01/16/2012 10:00:00 AM,ROBBERY,BANK,True,41.890305145,-87.634034351
8441877,01/16/2012 01:46:00 PM,ROBBERY,STREET,True,41.738464234,-87.666780556
8442065,01/16/2012 05:20:00 PM,ROBBERY,STREET,True,41.795111262,-87.70360708
8442187,01/16/2012 04:30:00 PM,ROBBERY,SIDEWALK,True,41.794519322,-87.693821441
8442220,01/16/2012 06:58:00 PM,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),True,41.722578383,-87.662706548
8442302,01/16/2012 09:45:00 PM,ROBBERY,STREET,True,41.735972951,-87.619362917
8442321,01/16/2012 10:35:00 PM,ROBBERY,SIDEWALK,True,41.842695834,-87.61721984
8442405,01/16/2012 10:50:00 PM,ROBBERY,SIDEWALK,True,41.830901751,-87.634721653
8442434,01/16/2012 11:15:00 PM,ROBBERY,TAXICAB,True,41.928354049,-87.653713054
8443409,01/13/2012 04:00:00 PM,ROBBERY,ALLEY,True,41.989936448,-87.668176585
8443533,01/17/2012 03:35:00 PM,ROBBERY,ALLEY,True,41.749568871,-87.71356213
8443953,01/17/2012 09:55:00 PM,ROBBERY,SIDEWALK,True,41.966392804,-87.657173479
8445475,01/18/2012 06:05:00 PM,ROBBERY,SIDEWALK,True,41.769617134,-87.718365659
8446869,01/18/2012 11:45:00 PM,ROBBERY,APARTMENT,True,41.969078381,-87.65560801
8447016,01/19/2012 08:50:00 PM,ROBBERY,STREET,True,41.783098885,-87.665119513
8447729,01/20/2012 12:20:00 PM,ROBBERY,BANK,True,41.904221664,-87.667829056
8448050,01/20/2012 06:00:00 PM,ROBBERY,STREET,True,41.747514446,-87.575909455
8448640,01/21/2012 02:38:00 PM,ROBBERY,BANK,True,41.896644852,-87.630523558
8448757,01/21/2012 06:47:00 PM,ROBBERY,CTA BUS,True,41.765797912,-87.610128694
8449776,01/22/2012 09:09:00 PM,ROBBERY,SIDEWALK,True,41.978148052,-87.71238779
8450463,01/23/2012 10:46:00 AM,ROBBERY,SMALL RETAIL STORE,True,41.677501688,-87.663463911
8450836,01/23/2012 07:25:00 AM,ROBBERY,SMALL RETAIL STORE,True,41.931417509,-87.755078443
8450869,01/23/2012 02:16:00 PM,ROBBERY,GAS STATION,True,41.880399914,-87.753008553
8450871,01/23/2012 02:30:00 PM,ROBBERY,SIDEWALK,True,41.897963083,-87.632033445
8451350,01/23/2012 11:12:00 PM,ROBBERY,TAXICAB,True,41.769953125,-87.628286372
8451500,01/23/2012 08:20:00 PM,ROBBERY,SIDEWALK,True,41.910382056,-87.683084927
8452217,01/23/2012 02:55:00 PM,ROBBERY,SIDEWALK,True,41.851015522,-87.705228282
8452570,01/24/2012 01:30:00 PM,ROBBERY,OTHER COMMERCIAL TRANSPORTATION,True,41.834071798,-87.672350486
8453036,01/24/2012 09:15:00 PM,ROBBERY,STREET,True,41.997532265,-87.701181262
8453113,01/24/2012 09:15:00 PM,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),True,41.917096454,-87.806036895
8454207,01/25/2012 01:14:00 PM,ROBBERY,CTA BUS,True,41.794343065,-87.623618507
8454227,01/25/2012 01:03:00 PM,ROBBERY,CTA PLATFORM,True,41.819719964,-87.621493041
8454568,01/25/2012 05:20:00 PM,ROBBERY,GROCERY FOOD STORE,True,41.818459522,-87.697116142
8454710,01/25/2012 06:25:00 PM,ROBBERY,ALLEY,True,41.852338271,-87.625488371
8456173,01/26/2012 02:58:00 PM,ROBBERY,SIDEWALK,True,41.788971887,-87.698548194
8456198,01/26/2012 02:45:00 PM,ROBBERY,ALLEY,True,41.79346808,-87.70673657
8456298,01/26/2012 06:15:00 PM,ROBBERY,STREET,True,41.836600771,-87.61677038
8457718,01/27/2012 05:26:00 PM,ROBBERY,RESIDENCE PORCH/HALLWAY,True,41.750051842,-87.556024504
8457916,01/27/2012 08:39:00 PM,ROBBERY,STREET,True,41.748992858,-87.632436896
8458475,01/28/2012 11:35:00 AM,ROBBERY,BANK,True,41.945649631,-87.688225744
8458682,01/28/2012 04:25:00 PM,ROBBERY,SIDEWALK,True,42.008868388,-87.68056692
8459153,01/29/2012 04:00:00 AM,ROBBERY,RESIDENCE,True,41.899067847,-87.720559635
8459231,01/29/2012 03:45:00 AM,ROBBERY,TAXICAB,True,41.954321836,-87.749864254
8459794,01/29/2012 06:45:00 PM,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),True,41.8657267,-87.65445017
8459992,01/29/2012 10:20:00 PM,ROBBERY,SIDEWALK,True,41.88932264,-87.717406181
8460840,01/30/2012 12:15:00 PM,ROBBERY,BANK,True,41.904221664,-87.667829056
8460841,01/30/2012 12:45:00 PM,ROBBERY,STREET,True,41.782305334,-87.693480841
8462441,01/31/2012 09:36:00 AM,ROBBERY,STREET,True,41.899624779,-87.726214733
8462810,01/31/2012 12:38:00 PM,ROBBERY,SIDEWALK,True,41.731390853,-87.648363464
8463112,01/31/2012 07:45:00 PM,ROBBERY,CTA BUS,True,41.712549382,-87.534992133
8463407,01/31/2012 11:52:00 PM,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),True,41.880751096,-87.723855981
8463410,01/31/2012 11:51:00 PM,ROBBERY,SIDEWALK,True,41.909470439,-87.629471794
8463414,02/01/2012 01:00:00 AM,ROBBERY,CTA TRAIN,True,41.799808989,-87.723350952
8463943,02/01/2012 10:30:00 AM,ROBBERY,SIDEWALK,True,41.767020109,-87.595181198
